hotel name,reviews 
le meridien new delhi ,"Surprisingly nice....... When a business partner suggested we stay at Le Meridien for 2 nights last week, I was not that thrilled. I have never stayed there but having lived in Delhi in the late 90s, I had frequented their public areas and restaurants and had not been impressed. My first surprise was to see that the Le Meridien group is now part of Starwood Hotels. As a Starwood Preferred Guest, I was ushered to a special desk and checked in quickly. The room was the next surprise. In place of the usual carpet that retains the flavours - pleasant and unpleasant - of the previous six guests, there was a wooden floor. LCD TV on the wall, very nice appointments all round and an extremely pleasant bathroom with a shower mounted directly overhead as well as a &quot;telephone&quot; type shower. Climate control was excellent and could be carried out from a bedside console. Breakfast was varied and extensive and a very nice light supper before departing for the airport rounded off my stay. I had asked for late checkout till 8 pm. Again, I was most pleasantly surprised to be told that there would be no charge if I stayed till 6 pm (most generous) and half day charge till 8 pm. I readily accepted as it allowed for a shower and change of clothes before heading for the airport. The one downside of my stay was checkout - the clerk handling it made several mistakes and was slow. Coupled with its great location, I would return to Le Meridien, New Delhi the next time. "
le meridien new delhi ,"Fantastic hotel We stayed here for 9 nights in a Le Club room. The hotel is amazing, very clean, modern and in a pretty good location (10 minute stroll to Connaught place). The staff are very attentive and when we did have a small problem we were seen by a hotel director who did absolutely everything and more to keep us happy. Surely the sign of a good hotel is how well they rectify problems... the Le Med were 100% brilliant.We ate in the hotel restaurants a couple of times following late arrivals from trips and found the food to be varied, very well cooked and presented and not to pricey...certainly compared to European prices.The pool area was a nice respite from the hustle and bustle of City life and enjoys stunning views. Beds and towels are provided.The rooms are well sized and ours had mood lighting, a large wall mounted plasma t.v, mini bar, climate control, safe and a super bathroom with waterfall shower.All in all we can thouroughly recommend this hotel and it rates as one of the best we have stayed in ( and we've stayed in hundreds!!!!) "
le meridien new delhi ,"Bad Decor Great Location After a less than satisfying stay at the Hotel Nikko, I decided to end my trip to India in a more conveniently located hotel. The Le Meridien was perfect. It was very easy to walk to Connaught Pl, the Cottage Industries, the Presidential Residence, and the Central Museum. Plus, while there were a few beggars and hawkers (as must be expected), they were not overwhelming. I felt very safe.The hotel itself had very large rooms and the breakfast I had was decent. Also, I ate in the Indian restaurant and enjoyed it. My only beef with the joint is that the decor is weird and alienating. Too weirdly modern. Still, I would stay there again. "
le meridien new delhi ,"Better than expected Having read all the negative reviews, I was prepared to be disappointed but, in fact, the Meridien was a very nice hotel. The rooms were large and well appointed, the restaurants in the hotel were good and the location was excellent. Particularly liked the excellent showers and the plasma screen tvs. Didn't much care for the mood lighting but that is a small point. I would recommend the Meridien to anyone going to Delhi. "
le meridien new delhi ,"5* luxury! After completing a tour of India we spent our last night at this hotel. It was great to have a comfortable bed, a hot power shower and good quality food. The hotel has the usual Meridien corporate fixtures and fittings which you can see in any Meridien hotel the world over! But after spending some time touring India this was the perfect hotel to relax in before flying back to the UK!The hotel is also in an excellent location in New Delhi, close to major sites. "
le meridien new delhi ,Really nice! I am surprised at some of the comments that have been left. Yes the Merdian is a bit pricey but the hotel is really nice and the rooms were clean. The service was excellent. The buffet breakfast that is included in your stay is really great! A lot to choose from. The staff is extremely helpful and it is buzzing with people all the time. It is walking minutes from the central shopping areas. I stayed for 5 days and loved it. It was a comfortable stay indeed! 
le meridien new delhi ,"It was OK for a one night stay I feel compelled to write a review simply because I stayed here for one night in November 2006 despite some of the recent negative reviews. I'm not a particularly fussy traveller and didn't have high expectations for this hotel based on the reviews.Was met by a hotel driver at Delhi airport. He did try to persuade me to go shopping before I got to the hotel, but a simple &quot;no thank you&quot; was enough. He was polite and very talkative.Selected a Club level room. The room was fine - nothing particularly special but comfortable and certainly large enough. Bathroom was unappealing but enjoyed the rain shower. Toiletries were standard. My main gripe was that I could hear loud music in the room until quite late when I was trying to get some much needed sleep. The Club breakfast was fine, with very good service. I'm not a picky eater so I found enough there for a filling breakfast.I found the staff overall to be quite pleasant. The lobby wasn't really to my taste and I think overall the hotel lacked a certain atmosphere. It wasn't a luxury retreat from the hustle and bustle of Delhi although I wasn't really expecting this.I have to say that this hotel is quite unremarkable and given the price it was poor value for money. However, it served its purpose for one night. The best thing I could say is that it's not as bad as some of the previous reviews suggest. I wouldn't return here even though there was nothing particularly bad about this hotel. I stayed here due to a Starwood promotion otherwise I can think of better options in Delhi for around the same price. "
le meridien new delhi ,"Excellent hotel Brilliant hotel, modern with first class facilities. Staff very friendly and helpful. Great rooms and fabulous food. The spa area was particularly good - would highly recommend this hotel "
le meridien new delhi ,"First the good news I’ve been stewing about this hotel since my last stay in November of 2005.I’ll start by saying that I’ve stayed at the Le Meridien New Delhi twice now and overall was happy with my stays. The rooms are very nice if just a bit cold in a “post modern” way. I stayed on the club floor and I like the beds, bathroom and the nice mood light thing at the head of the bed.The lobby restaurant was good as far as lobby restaurants go and the Chinese restaurant was outstanding. The snacks in the club lounge are nothing special but the service was very friendly and good as was most of the other staff at the hotel. Here is the big but. On departure from the hotel a hotel car took me to the airport with a uniformed Le Meridien driver. Before we were down the driveway he (not so subtlety) started hitting me up for money. I’m no stranger to 3rd world countries having traveled to them routinely for the last 25 years but when he took a detour down a dark street to show me his horrible apartment I got really concerned. After I refused to get out of the car he finally relented and took me on to the airport. Once there I handed him a sizeable tip (happy to be getting away) but it was apparently not enough so he followed me right up to the terminal doors starched white suit and all.I sent Le Meridien e-mails about this incident but I never got a reply. I will be in Delhi again next month but this time at the Taj. "
le meridien new delhi ,"Dissappointing We had booked two rooms at this hotel for four nights. We were overcharged for the rooms from the rate quoted at the time of booking.Then later on the charged us more stating that the rate given at the time of checking in was for single occupancy and there were two of us stating in the room.Well when four people are standing in front of you it is amply clear that there are going to be two people staying the room!The breakfast is nothing to talk about, and i can say the same about food there in general.This hotel is a text book case of how you can't make a hotel good by having just a good location, modern rooms and newly renovated lobby. The people who manage is what makes the great.Overall the attituted of the staff was of being uninterested to down right ignorant and arrogant. "
le meridien new delhi ,"Average Nice hotel. However, for USD300/night for a club room, it is not very value for money. The brekkie on the club floor is not much to crow about. The room is quite nice though, although the design is a tad too modern for my liking. The flooring could have been carpeted for better effect. "
le meridien new delhi ,"Worst Le meridian I’ve stayed at. Depressing, gloomy, and dirty. We stayed there for 3 nights and it was just awful. I wouldn’t stay there ever again, and to be honest I don’t think I’ll ever go to Delhi ever again either. "
le meridien new delhi ,"Worst Value in Delhi Where to begin? I booked a $170 club level, non-smoking room. When I arrived, I was informed that there were no non-smoking club level rooms available. So I was placed in a regular room ... at the club level price. No negotiation.Then there was the construction. Currently, the hotel is undergoing renovation, and construction lasts until 9 or 9:30 depending upon who you ask. Regardless, if you like listening to drill and hammers until 9:30 at night, this is the hotel for you. When I complained, the staff offered to move me to a room that is out of earshot of the construction. When I complained to the duty manager, then the manager, I received no reply. Customer comfort is not important to the staff here.Finally, I was appalled to find the the hotel gym is smaller than my room. Three running machines, an exercise bike, and a weight set. That's it. Oh, and the pool was closed.STAY SOMEWHERE ELSE! I have visited 29 countries, and this is the worst so-called &quot;luxury hotel&quot; experience that I have ever had. THE WORST. "
le meridien new delhi ,"Freezing! We were booked into stay at one of the 2 bedroom suites - my brother, his wife, my wife and I - for USD750per night (brekkie included) it was extremely average - huge! but straight out of the 80's. Was also cold!! - no heating. When I asked reception and the hotel manager they claimed that none of the 5 star hotels in New Delhi were centrally heated - I found this very surprising! In any case after complaining about how disappointed we were they moved us to the recently renovated wing in the hotel but into two separate suites - very nice club suites indeed - plasma screens, polished floorboards, sep lounge, huge bathroom. But again no heating! - but for some reason the rooms seemed warmer - I figured probably because they were on the side of the hotel that got the sun! - they did give us a couple of small electric heaters!The bathroom - first shower my wife had the drain got clogged and I had to call maintenance!Overall - quite disappointed given what we were paying!! "
le meridien new delhi ,"a little stark but very nice spent two nights in Le Mer, New Delhi, then away for five days and back for two more nights. Lobby is very stark, simplistic, New Age. rooms are spartan, but nice: hardwood floors, shimmery tile in baths, sparse furniture, good electronic outputs/inputs (42 inch flat screen TV for World Cup games !!) breakfast buffet (in fact all meals in 24-hour coffee shop) was very nice. a little NON-western....where's my crisp bacon ? ... but excellent service and variety. staff was superb. had a burnt out light bulb....called downstairs, replaced in 10 minutes. "
le meridien new delhi ,"Excellent hotel! This is a modern, comfortable large hotel. It is very well situated. The lobby is huge, very contemporary, always busy. The rooms are very well designed, with all the mod cons. The service is excellent. The breakfast is fine - not amazing.The Indian restaurant is absolutely brilliant. Much, much better than the ridiculously touristic, over priced, hugely over rated Sehraton's Bukhara. And much cheaper, too!We loved the light wooden floors, the comfy slippers, the central control console next to the bed, the large plasma TV and the well equipped mini bar. There is no bath yub, just a shower, but a very nice one! One complaint would be, that it ws not possible to change the room temperature, which, albeit airconditioned, was not as cool as we like it. Having said that - it was quite pleasant. Thr Business Club is nicely done but too dark for our liking. Some more lights there would be nice.If you like character and old world feel, and price is no issue, choose the Oriental. If you like contemporary &quot;business like&quot; hotel - choose Le Meridien. "
le meridien new delhi ,Great stay 
le meridien new delhi ,Fantastic hotel 
le meridien new delhi ,Distinctly average 
le meridien new delhi ,Pretty Good 
le meridien new delhi ,Luxury for a price 
le meridien new delhi ,Have to get a renovated room 
le meridien new delhi ,fine hotel 
le meridien new delhi ,Wasn't Impressed 
le meridien new delhi ,Good location good hotel 
le meridien new delhi ,Top notch 
maharani guesthouse ,Very nice and quaint This is a very nicely maintained and conveniently located guest house...the biryani and the butter chicken here rocks.... 
maharani guesthouse ,Okay but that's al Okay but when I arrived they didn't seem to have to my booking and we had negotiate for what I thought we already had. Be careful. 
maharani guesthouse ,"There's better available for Cheaper I stayed here for 3 days for a business trip. It is definitely well located on near Mathura Road, however, that's were all positives of the place ends. The forst shock after seeing the place was that they were charging Rs. 4,500 / per night. As if that was not all, for some reason they refused to accept card payments (this may have been a temporary problem, in all fairness). There is no alcohol available in the place, but a waiter will get you one on Order and some commission. The food in room service was terrible. Rooms were just decently hygenic and not really as clean as one would prefer. Staff is helpful in all commercial services asked for, but courtsey is another matter altogether. My conclusion was that for this money, I know of better places. Avoid. "
maharani guesthouse ,"Terrible! We travelled from Delhi to Rajasthan to Goa &amp; back to Delhi so had taken a look around this hotel on our first visit to Delhi. We'd been shown a large clean room with a high standard of decor &amp; a marble bathroom...but on that occasion we didn't stay as we managed to negotiate an even better deal at (the normally twice the price) Jukaso Inn down the road. We decided to 'treat ourselves' on our last night of our world trip and booked the Maharani from Goa via email &amp; exchanged 3 emails confirming the booking &amp; giving our flight arrival times. When we arrived at the hotel at 7pm (the time we had indicated) we were told that we had arrived too late and that the hotel was full! They also denied having received our emails despite having replied to them. We were not too pleased as we were leaving at 4am the following morning. The manager said he would see what he could do &amp; we were left sitting in the lobby for over half an hour while he avoided our gaze &amp; dealt with other enquires. We asked what was going on &amp; he said he was waiting for a guest to leave who was on a late check out. After another half hour &amp; no update it transpired that this guest was in a restuarant with his wife &amp; was not due to be back until 11pm. When we (quite angrily by this stage) said we would not wait until 11pm he said he would find us a &quot;nice room in another sister hotel&quot;. I've travelled to India many times and know never to accept this offer! The sister hotel is usually a very poor standard yet they'll try to charge you the same rate. After another hour of arguing with this very arrogant man, we finally flipped &amp; resorted to pretending to be from a very important organisation &amp; saying how disappointed we were with the treatment &amp; that our organisation would not use the hotel again. His attitude changed immediately &amp; suddenly there was a room available. Unbelievable.HOWEVER...the room was right at the top of the hotel, was small and shabby with a disgusting bathroom and a hole in the bath. We tried to complain again but the manager had made a hasty retreat home by this point &amp; we were too tired to argue any more.So we were still charged £50 (which is a LOT of money in India) for a terrible room &amp; terrible service. Unfortunately this is a pretty standard experience in India. The hotel had also offered to pick us up from the airport for 850RPS. We declined &amp; took a police-approved prepaid taxi for 150RPS from the little booth at the airport. You don't mind a hotel charging you a little bit more...but 700RPS more??So - DON'T STAY HERE! If you're not on a budget stay at the Jukaso Inn and negotiate a good deal. If you are on a budget you'll be struggling as Delhi is not the place to find good, clean, cheap rooms. "
maharani guesthouse ,"Not so good the second time.... I returned to the Maharani Guest House for 3 nights after having stayed there in January 2006. At that time I posted a positive review on TripAdvisor. Upon my return to the Maharani I found that the tariff had increased considerably (now $75.00 + 12.5% tax for a single room). The desk clerk recognized me and asked the manager (who also recognized me) if he should offer the lower tariff I had paid in 2006. The manager quickly dismissed his request. Neither realized that I understood Hindi. I felt no reason to barter over the price since my visit was planned at the last minute and my previous stay had been good.I was given a very small room at the back of the hotel. It could be accessed by the lift or stairs from the lobby. The carpet in the room was disgustingly dirty and the walls were in desperate need of a fresh coat of paint. The bathroom was clean and the hot water was adequate.There was a writing desk in the already cramped room and I pulled open a drawer to locate the room service menu, only to be greeted by a rather large cockroach. I had never seen roaches in the hotel before and this was the only one I discovered in my room, but I will admit it made for a rather uncomfortable stay. I asked to change rooms but was told that was not possible as the hotel was full.The service was still a bit creepy, with housekeepers lurking around my door waiting for a tip and the afternoon desk clerk was still a bit condescending. The food was just as good as before and the prices had not changed. The location is great but I cannot recommend this hotel after my last stay. There are plenty of other hotels in New Delhi that are a better value for the money. "
maharani guesthouse ,"Not so good... After spending a few days in the Indian Islamic Cultural Center and the Crowne Plaza, we went around the Sundar Nagar to find a place to stay for the day before we go to the airport. The Jukasso Inn was really nice but also very expensive. We also went to the La Sagrita but I did not like it there. In the end, we decided to stay at the Maharani Guest House. The room is old and smells like chemicals. It does not look that clean too. I must however say that the location is really nice. However, I enjoyed the Lodhi area better because it was peaceful and the restaurant at the Indian Habitat Center is the best!If you have hired a car and a driver, I suggest you go find another place. "
maharani guesthouse ,"Good value for money with great location Stayed here a few months ago and found it to be good value for money. The location is very attractive and central. Rooms are clean and comfortable. People expecting all the amenities of a 5 star hotel will be dissapointed...note that this is a quaint guesthouse, and serves the purpose of a good nights sleep and some small snacks. Will recommend this place and stay again. "
maharani guesthouse ,"Decent hotel We stayed here for 3 nights in Feb 2007. Decent place for the price ($70). The location in Sundar Nagar is excellent and close to India Gate. But I recommend hiring a taxi all day (about Rs 1200) as most Indian cities are not great for walking, the traffic, dust and fumes are a bit overwhelming for my taste.The rooms are large (we had Double rooms) and the bathrooms are large/sufficiently clean.Be careful about the breakfast. I recommend masala omlette rather than the fixed breakfast menu. Avoid Orange juice and go for for well boiled coffee.For the first time travelled, I also discourage staying in Pahar Ganj, Karol Bagh or any old Delhi areas. Stay in New Delhi which is suprisingly clean and beautiful.Given the lack of decent hotels in New Delhi for under $100, I think Maharani is a good choice. They also arranged a car for the trip to airport (Rs 400). We arranged all day taxis on our own from Kumar Travels listed in Lonely Planet.The hotel has too many people on staff and they all expect a tip. When we asked for a towel at 1am, TWO people arrived with one towel and expected a tip ! On the way out, I counted about 10 people helping us load our bags in the taxi. I simply paid Rs 100 at the front desk to keep everyone happy. "
maharani guesthouse ,"Do Not Stay At This Place! We stayed at this hotel for three nights while we were in Delhi and would never stay here again. We arranged for airport pickup through the hotel and our driver took us on some scam diversion to a &quot;travel office&quot; where we urged to pay MORE money for our hotel even though we had already paid with a credit card. After this long diversion, we finally arrived at our hotel room to find that the bathroom was not clean--no need to go into details but I'll just say that it had been used before our arrival. The next morning we got up at 5:00 am to catch a train to Agra and almost fell over the staff who was sleeping in the hallway. It was bery clear that the staff sleeps lined up in the hallway every night. Enough said, DO NOT stay here! "
maharani guesthouse ,what a dump! i thought this hotel was a dive. really really over rated and over priced by 50% at least. for a little more money you can find a lot better than this dump. 
maidens hotel ,"Right Place to stay First hotel of twelve we stayed in on our trip to India. Set back from a busy road in its own grounds, it was a very nice place to stay for a couple of nights. We were upgraded to a suite which was clean, comfortable, with a beautiful bathroom. One of the best beds we slept in all holiday with great pillows. There are 2 restaurants, both of which served good food. If you don't like your curry too spicy the chef will happily tone it down for you. Good buffet breakfast. "
maidens hotel ,"thre are nicer places to stay in Delhi Don't confuse this hotel with the 'Oberoi Maidens'! The service at 'The Maidens' is not brilliant - very slow service in the restaurants/ garden bar. Staff almost seemed not to notice you were there. The indoor area of the garden restaurant was characterless. Our room was a decent enough size but did not have any windows so was very dark and a bit musty smelling. The local area is not one you want to walk around really - very smelly. We have stayed at Claridges before (much better accomodation and service, and in a much better area where you can walk around) and would go back there next time. "
maidens hotel ,"Garden oasis in rambling Delhi The maidens hotel is a great choice to stay in Delhi for people who like heritage hotels and enjoy gardens. Garden is huge and there is also a pool. Standard rooms are a bit uninspired, but provide all the amenities (central a/c, sat tv, big bathroom, comfy beds, minibar etc). The garden is the biggest asset of this hotel- which other hotel has a similarly big garden in delhi?? probably none. In my eyes, the hotel is fair value and the service is very good, very attentive and kind. I could be worthwile to opt for a superior room if you stay for honeymoon. Garden terrace restaurant is a lovely place to have dinner. Relax while staying in a bustling multimillion inhabitants metropole! "
maidens hotel ,Loved heritage property with good parking space in heart of Delhi with excellent ambience 
maidens hotel ,"An Oasis in Old Delhi The hotel looked beautiful on-line, but we weren't sure from some mixed reviews. This is the place to stay in Delhi! The staff are warm and attentive, the back garden and pool was like heaven after a crazy day on rickshaws and the beds are so comfortable. When we arrived they had even baked a cake for our honeymoon. Wild peacocks often sit on the back fence and overall you could not want more from a hotel. We loved The Maidens! "
maidens hotel ,"Beautiful interesting heritage hotel We arrived at the Maidens very late after they confused our airport pick-up. (I notice this happened to someone else recently....perhaps they should note the theme.) Once we arrived, they were very helpful, and they settled us into our comfortable rooms. We had a delicious breakfast buffet each morning, which was included in our room package. The pool was beautiful, and the gardens were amazing. While some travelers may perfer ultra-modern 5-star sleekness, I significantly prefer the lived-in and comfortable charm of the historic Maidens. Also, I'm sure you could not find friendlier staff or better service (aside from the airport problem.) Another great attribute of the Maidens is that it is located very close to the metro station, so there is no problem quickly getting around town.I highly recommend this hotel, and I will definitely go back whenever I have the opportunity to return to Delhi. "
maidens hotel ,"Old World Charm Things got off to a bad start when the hotel failed to send a car to pick us up from the airport as arranged. After enduring an hour taxi ride with a driver who got lost (and this using the pre-pay taxi stand in the airport!), we eventually got to the hotel. The first task was to actually convince the staff that we had booked a car at all! When they eventually checked their details and realised their mistake, they upgraded us to a suite which looked newly re-furbished. After this bad start, things got much better. The hotel is a vague throwback to a bygone age. A nice cold Kingfisher in the Cavalry Bar to take the edge off the heat of the day is a very acceptable way to spend time. The lunch buffet in the main restaurant is pretty basic and not worth the money - stick to eating in the terrace cafe. The staff were very friendly and very helpful and, when we stayed there again at the end of our holiday, they put us back in the same suite room at no extra cost. The room itself was quite modern with flat screen TV's in the bedroom and the living area and the biggest most comfortable pillows I have ever slept on. The bathroom was well appointed with a large walk in shower and a nice big bath. Everything was spotlessly clean and, after the early difficulty, it was a joy to stay here. "
maidens hotel ,"diasppointing I was all excited to enjoy this hotel, as it looks really nice from the pictures. And it actually may good potentials, if you do not mind being about 8 kms. from New Delhi. I decided to go all this way from New Delhi, but, it has been a disappointing experience. I was put into a room that had no windows, as the only source of natural light was a small window made of frosted glass that was giving to the corridor !!! As a moring surprise, I wanted to use the kettle and it did not work. "
maidens hotel ,"Terrible old rooms but wonderful new ones The superior rooms look terrible, without windows and not renovated. The better rooms are wonderful with old fashioned, beautiful bathrooms, and stylish decorated rooms with an extra living room. Complain, it's worth it!The breakfast's not bad, nothing special. The location in the north of delhi's ok, but it's actually better to stay in the south, closer to the centre. If you're planning to go to Agra with the train - highly recommended - than this is the right place for you, because it's not too far from the station and the train's leaving very early in the morning. "
maidens hotel ,"Comfortable elegant hotel We had booked superior rooms for our three day stay, (not sure why they're called superior as they were the cheapest rooms!), however we were delighted to be upgraded to deluxe suites, which were lovely; a huge bedroom with TV, ensuite luxury bathroom, and a large walk-in wardrobe as well as an even bigger lounge, with sofas, another TV, tea &amp; coffee facilities, minibar etc. All rooms had large windows, but with frosted glass, as they opened onto a wide communal veranda, but as the rooms were light and airy this did not bother us at all. The hotel dates back to the &quot;days of the Raj&quot; and is a lovely old white building, but the interior furnishings although very smart and plush and all immaculately clean were very &quot;corporate chain hotel&quot; style, no real flavour of India inside at all. However as we were to discover on the rest of our trip, traditional rajasthani beds are very hard, so the Maiden's well-sprung mattresses, crisp linen sheets and fluffy pillows were a luxury we missed later on! Travelling with two young teenagers we wanted to have a relaxing holiday as well as enjoying the cultural highlights, so throughout our trip we chose hotels with pools where possible. After a cold wet March in Kent and a long overnight flight, we enjoyed our first day in India relaxing in the hot sun by the Maidens hotel swimming pool. It was deserted apart from us, beautifully warm and clean and set in charming lush gardens. The staff at the hotel were all very friendly, helpful and welcoming. They helped us plan our excursions, arranged transfers and gave useful advice. We did not use the restaurant much as it was ridiculously expensive for India. Of course, big hotels do charge over the odds, but 4 burgers and cokes cost £40. When you have to rely on bottled water for all drinks and cleaning teeth we rather resented paying £1.50 a litre, when it was about 12p in the local shops. Having said that the food and service were both very good. "
maidens hotel ,"Lovely Old Hotel We stayed here for 2 nights as part of a custom tailored tour of India. We had a suite room which was very large, which included a double bed, 2 flat screen TVs, desk, couch, chairs, tables, huge walk-in closet, and huge bathroom. Amenities included robes, slippers, bath products and daily newspaper. Beautifully landscaped gardens and a large outdoor pool. The hotel has lots of security, both roaming and stationary. All cars are checked before entering hotel grounds. Our breakfast was included with the room each morning and was served in a small room overlooking the gardens. Breakfast included eggs cooked to order, toast, pastries, fresh fruit, juices, coffee and tea, and several local Indian dishes. While we were only in the hotel early mornings and late evenings, we thoroughly enjoyed the ambience and service. "
maidens hotel ,"A great choice in Old Delhi There are few places worth staying in Old Delhi but Oberoi Maidens is an exception. The staff were very accommodating in trying to organise an early check in for us and as a result we got one of the suites with a separate living space. The room is very well appointed, as is the bathroom with a separate walk in shower. We found the staff to be very helpful and loved the location of the hotel just minutes from the noise and bustle of Old Delhi. There is also a pool which offers a refuge when it all gets a bit too much. My only criticism is that the restaurant, though good, is incredibly expensive for India - and not that far off attaining London prices. "
maidens hotel ,"nice building very poor service Stayed for 3 nights in a suite in Febuary this year, we had windows, but poor view of the car park. the room was great, with lots of space, however the service at this hotel is terrible, reception staff dont seem to care, did not tell us when messages were left for us,the breakfast room is too small to cope with the number of guests trying to use it, we asked for lemon for tea, 3 times 3 different waiters and then it was taken to the wrong table. Room service took 90 minutes, an hour and a half to get a pizza, they said the kitchen burnt the first one, they just forgot to send it.we are going back to Delhi later this year, but wont be staying at the Maidens again. "
maidens hotel ,"Most rooms do not have windows! The Maidens Hotel is a lovely place, however we were surprised to find upon arrival that the rooms (with the exception of a few suites) do not have windows! Luckily we were upgraded to a very nice room because of a mistake made by Expedia, but the windows in our room were covered with a film. The building feels a bit like a former military site for high ranking officials. "
maidens hotel ,"Peace and Quiet...huge room The most peaceful hotel I stayed in during my tour in India. Carpeted hallways and thick stone walls keep all the noise out. Our room was huge. Almost too big! Staff was very helpful. They helped us make phone calls and arranged to ship us a sweater we left in our room. The restaurant is delicious. We ordered a la carte, which was a bargain and delicious food. Breakfast is good, but special orders take a long time. "
maidens hotel ,"Great Choice in Old Delhi Highly recommended, gracious accommodation and super service. Great value compared to The Imperial or The Taj. Super rooms, go for a premier room, worth the extra.Well located for the attractions of the Old City, Red Fort, Jama Masjid, Chandni Chowk, etc. Not so good for nightlife or restaurants, but Delhi sprawls and nowhere is good for everything. "
maidens hotel ,"Greatest hotel ever The Oberoi Maidens is a old colonial house, a heritage. It is situated near to the station an Old Delhi, but very calm. The service ist great, very friendly. For breakfast there is a big assortment of continental and indian foods. The restaurant has great indian food with very delicious sweets. Because I stayed here in winter time, I couldn't use the pool outside. But the rooms were heated well. They were very clean, noble in space with marble in the bathroom, which was as large as other whole rooms in a hotel. To stay in the Maidens Hotel is a little bit like a great Step back in the history with all security of today. "
maidens hotel ,"Beautiful Hotel I stayed here at the beginning and end of a 16 day tour and was impressed with this hotel. On the first occasion I was upgraded to a suite (room 402) which was consisted of an enormous sitting room and equally large bedroom and had a truly luxurious ultra modern bathroom with marble walls and venetian style mirrors. The shower was enclosed in a glass wetroom. Even the loo was in its own glass cubicle. Everything was spotless. I ate with our tour group in the restaurant and the food was very good and service outstanding. It is part of the Oberoi group, so it lived up to expectations. I would recommend this hotel to anyone who wants modern accommodation in a colonial building. "
maidens hotel ,"Good City Choice We have just returned from a two night stay at this hotel as part of our holiday in India. The hotel is situated in Old Delhi about a 10 minute taxi ride from the Red Fort. A hotel in the old city is further from the airport than any located in the new part of Delhi. We arrived at the hotel at 4am in the morning. I may have selected a hotel in the new city to avoid the extra 30 minutes or so drive from the airport.The hotel is in a very quiet location and very clean, which were important considerations for us. Our double room had been refurbished to a high standard and was very spacious. This included a good sized, new bathroom which is not always provided in these hotels.The room had tea making facilities. As we had an early start we ate at the hotel restaurant. The service was excellent and the food reasonably priced. However the menu was limited and or average standard. "
maidens hotel ,"Nice but quirky Older, typically British-style property. As noted by others, no exterior windows, but this didn't bother us. If you're used to the 4 Seasons, then this not for you. If you like older hotels with different types of rooms, and willing to put up with poor a/c and noisy wedding party (on weekends only) then try it. You might like it - we did.If you don't like the first room assigned go look at others. You eventually (with persistence) will find an acceptable one.Buffet breakfast above average. "
maidens hotel ,Lovely hotel but very expensive restaurant Our first stop on our first holiday to India. Had a lovely room but all the windows of all the rooms seem to look out onto the coridoor which makes them rather dark.Didn't really have much time to explore as our two days were taken up with guided tours but the swimming pool looked very nice!The drinks and the restaurant food were double the price we paid at other 5 star hotels in India so suggest you get a taxi to dine out. Chor Bazaar in New Delhi is excellent and great fun! 
maidens hotel ,We expected something better This hotel was a disappointment as the rooms were very dated. We had a TV in an old cabinet from the 70's. The room was large to the point of being too large for the amount of furniture in it. There was a room for our suitcases with metal cabinets like we had in high school. The bathroom was nice. We had a room with a window to the hallway. The restaurant was very expensive. Breakfast was pretty good. There was nothing near the hotel in walking distance so we took a tuk tuk. The outside and hotel lobby were nicer than the rest of the hotel. I would probably look for a different hotel if I was coming back to Delhi. We asked to break some money and the hotel could not change a 500 rupee for smaller money. 
maidens hotel ,"Slightly disappointed I stayed at the Maidens in Old Delhi at the start of an escorted tour of Northern India. Having read the guide books and reviews, I was keenly looking forward to this particular hotel.I must say that the hotel did not come up to expectations. Although the hotel is clean enough, the plumbing is quite out of date and is in need of renovations. Many of the rooms are small and have no windows. The Garden Terrace restaurant offered poor food and breakfast in the same restaurant was not up to Indian standards.The reception staff I found off-hand and unhelpful. I appreciate that there is an atmosphere at the hotel that puts it above the 'cold' comforts of the international chain hotels, but I had hoped for a better experience. "
maidens hotel ,"Absolutely fine - but lacking soul We stayed here for the last two nights of a two week holiday in India - and maybe that was the problem. We'd stayed in such amazing hotels, full of colour and life along the way, that the Maidens seemed a little characterless. It's a lovely looking building , and the suite we had was, large, well equipped and comfortable - though it had no outside windows which made it feel a bit oppressive - and it lacked any homely touches or decoration. And we never did master the air conditioning so were a bit chilly at night! We ate in the restaurant both nights as there didn't seem to be a handy alternative. Again the food was OK , the service pleasant if slightly chaotic - but we had much better elsewhere. Breakfast was fine - though again a bit chaotic with lots of toast burning going on! The pool and pool area were pleasant and peacefulSo absolutely fine as a first or last night hotel. If you're staying longer in Delhi you may want somewhere with a bit more soul. "
maidens hotel ,Not impressed This was an extremely disappointing end to our holiday in India. Whilst this looks like an impressive hotel from the outside we were very unhappy with our room. Anyone staying here should note that their so called 'superior rooms' on the first floor are all internal (we were in room 207) with a frosted glass window into the corridor that lets in very little light. This may not bother some people but I found it extremely claustrophobic. The room was also badly in need of a coat of paint and the bathroom was a litle dingy. I think what really made me angry however was the disinterested and apathetic response from staff at the front desk. They were less than helpful when asked to do anything and when we enquired about changing the room we were told that &quot;most of our rooms have no windows&quot;. That was that. I would have expected a higher level of customer service from a hotel in the Oberoi group and to have at least been offered an upgrade which we would have considered. The breakfast buffet was very poor compared to previous hotels we stayed in and the hotel itself was located far away from the centre of the city/shops etc. 
