hotel name,reviews 
manhattan business hotel ,"No Window Good location near the Bund area. 5 min walk to enjoy the spectacular view. go at night prefer on weekend, when they light up all the building. Great. Staff is friendly, with a Spa on the ground floor, the services is quite pricey thou. You could get less expensive spa else where. The room is extremely small with a big plasma TV, so it quite difficult to enjoy the TV and it got NO WINDOW. "
manhattan business hotel ,"Superb Hotel with a great location in Shanghai I stayed at the executive suite for six nights and found the hotel just great!! Very friendly and professionell staff with a superb location just off The Bund. My suite, which I got for about 90 dollars, was really worth the money. You had to walk for 30 seconds to reach The Bund and one minute to reach Nanjing Road East. The Hotel was really really clean. The bed was pretty hard which is always get case in China! Recommended!! "
manhattan business hotel ,"Good location comfortable yet daggy hotel I stayed at the Manhattan Bund Business Hotel for a couple of nights in February 2009. None of the maps I viewed prior to booking gave an accurate indication as to its location - so FYI it is located behind/next to the Peace Hotel (North). Dianchi Rd runs parallel to Nanjing Rd for one block between Zhongshan Rd (The Bund) and Sichuan Rd. And the hotel is about a 5min walk to either the Bund or Nanjing Rd. And about a 10min walk to the nearest subway station.None of the reception staff spoke much English, but enough to get by (barely). My room was an Executive Suite, and it was HUGE!!! with lounge/receiving area, work area/desk (and computer) and king sized bed &amp; 42&quot; LCD. The rooms however were very daggy, and it looked like they were styled in the 1970s. The bathroom was big, and included a spa bath, and an awesome multijet shower. High speed internet was available via a wired connection (and computer) in to room for 10yuan for 24hrs access, or free via wi-fi - however the only place in the room I could get a strong signal was on the floor just inside the door (not very convenient, considering how big the room was). Contrary to other reviews, the rooms do have windows; you just can't see out of them as they are frosted glass - not that there is a view anyway. The buffet breakfast was extremely good value for 48yuan. I never had dinner at the restaurant as there was a multitude of places to eat nearby. Drinks in the in room fridge were also quiet cheap for a hotel, yet still not as cheap as at the mini mart at the end of the street.The only things I didn't like about the hotel were:- The only tourist maps they had of the area were in Chinese - No English maps at all.- The lack of decent wifi signal in the room.- Communication with the reception staff was difficult as they had little English skills. Even asking what the days weather was to be got to be a chore.All in all, for the price I paid for the Executive Suite (~AU$150/nt) I got a very good deal, and if I ever go back to Shanghai, I would strongly consider staying here again . "
manhattan business hotel ,"Better than 3 star hotel I would say this is another good hotel to stay, it is about 5 min walk to the metro station, the station is in 1 plaza exit at no. 3 if you fly to Pudong airport you can get out by maglev train (40 yuan) then get the metro at Longyang station metro line 2 (green line) then go to East Nanjing station 4 yuan get out at gate no. 3 then walk down to the Bund ....might be a little difficult to find the hotel so i just ask the people around there. There is a family mart near the hotel, and some place to eat breakfast and dinner. This hotel is near the Bund which travelers must go to see and take picture here with the Orient tower. When we got into the hotel, the room is small but they put lots of mirror in the room so it's look bigger, in the room every equipment is there, kettle, coffee, hair dryer, a big LCD tv. The bahtroom is very small no tub but it's clean and it's ok if you just want to take a shower. The room is clean and bed is ok ....blanket should be more thicker and also there is only 1 pillow for each people and it's very flat. If you didnt stay in the room much you will not be complaint about the tv channel which there is HBO and CNN only for you to watch and the rest is Chinese channel. Anyway this hotel is cheap try to book by agoda website. I will say this hotel is almost 4 star hotel. "
manhattan business hotel ,"Good hotel has its quirks I stayed at the Manhattan Bund Business Hotel for a couple of nights. I got to the hotel late, due to a late flight - I checked in at 2am, but had called before to let them know, so it was all fine. The reception staff are efficient, although not all of them know English - one day, I talked to a very fluent guy and a very fluent lady who gave me information. The next day, the receptionists did not know English and had to resort to calling the English-language Guanxi telephone line to resolve my query (I was asking for directions).The rooms are small and have 1970s decor, which is charming in its own way. The bathrooms are ok, but are a bit small in size. There is an in-room safe and net connection (wifi and wired). The service was good - I left the room in the afternoon on the weekend, and it was cleaned before I got back. When they figured out I was a foreigner, they left an English-language paper, which was considerate.The room had free net connection via an in-room computer, and several high-speed wifi which I connected to with my laptop. These were very good. My gripes about the room were:1. No fridge2. The bedsheets had a tear in them on the second night3. The underside of the sink tap was encrusted with I don't know what....obviously not cleaned too well4. No desk....in a business hotel, how are you supposed to do work with no desk?The bar and restaurant was empty throughout my stay. However, it has atmosphere, due to the 1970s feel, and the barman and bar-lady are friendly and really helpful. Beer is 25 Yuan a bottle, which is expensive for China, but not that expensive for hotels in China. I didn't try the food here, as it was expensive and anyway there are lots of places around the hotel to have food. I didn't try the massage and sauna as I heard that these are kinda expensive. A business centre would also be helpful....The location was good - a minute from Nanjing Road, 5 minutes from Nanjing Road East metro (line 2), and a minute from the Bund. The area is very safe, even very late at night. Yes it is dark, but I didn't see anyone dodgy around here. And it's easy to catch taxis from outside the hotel, as there is always one (or two) waiting. There is also a small supermarket, and a Family Mart, on the corner near the hotel, for essentials such as toothpaste, bottled water, snacks and baozi (although the baozi I saw were kinda old!). "
manhattan business hotel ,"Good deal. Good location. Little old! I saw the reviews from Trip Advisor so booked it through Expedia. The location is great - only one block over from the famous Nanjing Road, the Bund, and plenty of shopping! The only downside is the again the location as it's off the main road, so the evenings can be a little dark walking back to the hotel. At night, it's definitely a little scary but if you with someone else (ie. spouse) should be OK. There's enough people out at all times of the day that it's not bad.The restaurant on top (8th floor) could be better. There's no free breakfast with the stay which is very disappointing. Prices are alright by Canadian standards but pricey for China.The room is very small. Be enough for two at most! There's no minibar fridge so we couldn't have cold drinks when we wanted, which was often during these summer hot days!OVerall I was ok with the stay but would look for something on the main road next time but you can't beat the price! "
manhattan business hotel ,"Good location small basic rooms Although close to the Bund &amp; Nanjing Road, you will want to upgrade/book a large room if staying here for more than one night and want a level of comfort. As per other reviews, the basic rooms are TINY. Our 1st room, the size of a walk-in closet, had a tiny non-operable shaded window &amp; the decor, while “Asian exotic&quot; with dark colors was a bit dark and depressing. As we and our bags barely fit in the room, we paid several hundred USD more (for a week stay) to upgrade to a larger room -so much for a budget hotel. The larger room had lighter décor and a large operable window, a King-size bed, mini fridge, hot pot, desktop computer, large flat screen TV &amp; small shower (no bath) within a very tiny bathroom. The carpet, dirty and stained, was not vacuumed during our stay. Housekeeping was very inconsistent in terms of cleaning the floor, counters, replenishing water, &amp; providing a newspaper, etc. Laundry service was good &amp; reliable. Despite its name, by no means is this a business hotel; no clock in the room, no on-site business center, wireless internet rates are confusing and convoluted, and printing docs at the front desk is quite a task. The desk staff speak VERY little English. The hotel restaurant on the top floor was always empty, as well as a bit dark and dismal, but ok for a quiet drink. Great location if you want to be close to the Bund (near the entrance to the Psychedelic tunnel) but next time we will stay closer to the Sofitel area in the Nanjing or French Concession area. "
manhattan business hotel ,"Nice hotel great location I've been staying on business in Shanghai on and off for a couple of months now, and have had an incredible amount of trouble finding a hotel that (a) wasn't going to rip me off and (b) had service approaching the usual international standard. I tried the Manhattan Business Hotel on the Bund (historic riverside area of Shanghai) on the strength of a Japanese guidebook review.Turned out pretty well. It's just off the Bund main drag, just off Nanjing Lu (the main commercial thoroughfare of Shanghai) and two minutes walk from the underground/subway. Historic looking building, friendly front of house staff, and I got a suite for 777RMB ($100).Broadband in the room, nice shower, lots of free mineral water.Breakfast was good - freshly made real coffee, orange juice (as opposed to orange squash served in the last 4* hotel I stayed at in Shanghai), and nice service (a waiter spotted I wanted some toast, and made it for me in the buffet toaster- without a word of request from me).Only one downside is that for some strange design reason, none of the rooms have clear windows - all frosted glass or no windows. And they don't open. Weird.It doesn't have a swimming pool, exercise room or Michelin starred restaurant. But if you want a reasonably priced centrally located hotel with friendly staff, I'd recommend it strongly. "
manhattan business hotel ,Buena ubicacion 
manhattan business hotel ,hotel comodo ma niente di eccezionale 
manhattan business hotel ,?????????? 
manhattan business hotel ,????????? 
manhattan business hotel ,Excelente ubicación 
mansion hotel ,"Fantastic in every possible way!! We have just come back from a 6 day stay in this beautiful hotel. Do not believe the negative, picky comments made by others, they are just not true. The hotel was recommended to us by a friend who lives in Shanghai, and has had dinner and drinks on the rooftop terrace so she knew the location and the public interiors.As a first timer to Shanghai this was the perfect location. Set in the French Concession in a street full of small boutiques, but far enough away from the noise to not disturb you. The rooms were beautiful, but most importantly the service, was excellent. They don't fawn over you, so travellers who are expecting this should stay away. They are polite and helpful when needed. The front desk staff had excellent English, and we made the effort to learn enough Mandarin to converse simply with the restaurant and housekeeping staff. We had way less problem understanding and being understood then we did at a multi-national hotel in Dallas which employed Mexican staff. "
mansion hotel ,"I wish I lived here My boyfriend and I were very taken with the pictures we saw of this hotel and as we are not keen on staying in homogenous business hotels, we decided to splash out for a couple of days, whilst travelling around China. I am really surprised by the negative reviews on this site. The hotel staff could not have been more helpful, for example they booked sleeper tickets for us, saving us a trip to the train station and did not charge us a commission. I had my incredibly heavy rucksack carried up to the room and there was no expectation of a tip. As for the room... It was without doubt, the most luxurious room either of us has ever stayed in. The bed alone was so big it required a step up to it (as did the two person bath tub). The furniture (which is repro - who would put genuine antiques into a hotel room?!) worked really well to give a 1930s vibe. Maybe the large flatscreen tv didn't fit in with the decor but it was easy to ignore. The bathroom was also impressive. Apart from the two-person tub, there was a large shower cubicle with the best shower I've ever had - three settngs: main shower, mini shower and spray/mist. And the toiletries were delicously scented!We also had access to a balcony that overlooked the front of building, so we had a great view of the comings and goings of the street as well as a great view of the Russian Church opposite. The only real noise came from the crickets (presumably in the trees) but they stopped at night :)Breakfast was also fine - a choice of a main meal, tea/coffee and then buffett (fruit, cheese, bread etc). The only real downside to the hotel was the cost of room service and mini bar (8 yuan for 1 litre of Evian...)Overall, this was an amazing hotel! "
mansion hotel ,"Perfect Stay for Our Small Group I organized a group of 8 to stay at the Mansion for the July 22, 2009 Total Solar Eclipse. Group members universally loved the Mansion. The accomodations exceeded expectations (even better than as pictured on the Hotel webiste). The service, both before and during the stay, was superlative. We chose the mansion because we wanted an historic &quot;boutque&quot; hotel with a panoramic view. The Mansion fit the bill perfectly. They set up a rooftop oasis for us for viewing the eclipse; and fortunately, it was covered by an awning (it rained during the event).I do not understand some of the negative reviews I posted here previously. I have stayed at dozens of small luxury properties on five continents, and I cannot recall better service or accomodations for the money. "
mansion hotel ,"Great experience at the Mansion Just came back from a trip to China, Thailand, Laos and Hanoi.Trip was wonderfulIn Shanghai we stayed at a wonderful placed callled the Mansions, in the French Concession.The manager and assistant manager could not have been nicer. We found a price on Hotels.com and then emailed the hotel directly. SInce I was traveling with a friend, of the same sex, we wanted 2 beds in the larger room.The manager was happy to move the beds, match the price of Hotels.com, and threw in a free breakfast.When we arrived in Shanghai, after out flight had been significantly delayed, the car that the hotel had arranged to meet us, was not there. The hotel had called and been given incorrect information from the airlines.They were VERY apologetic, and gave us an additional breakfast , on them, as well as 2 free drinks.The staff was extremely helpful with the many questions we bothered them with daily.. As well as excellent with suggestions . They went out of there way to make our stay at the hotel great.The hotel itself, is quite charming.When we first walked in to the lobby, we were a bit put off..l But, within seconds were thrilled that we had decided to stay there.My understanding is that there is a great deal of histroy connected with the hotel, including being owned , at one time, by an opium drug lord..Location is great..in the French Concession, Great area to walk in, and convienient to everything. Taxis were plentiful, and the staff was always helpful about locating one.I highly recommend this hotel, and look forward to staying there again, soon "
mansion hotel ,"Great Location Compensate for Rude Incompetent Untrained Staff Positives: Location in the French Concession on a quiet street near trendy cafes, boutiques, spas, and a short walk to major shopping areas is outstanding. The cool-factor of being in an old mansion is fun.Service:Horrible for this price range (any price range for that matter) for the following reasons. - Staff at the main entrance failed to greet us with a simple &quot;Hello&quot; 75%, preferring to text message or look askance. - Check out: (1) No offer to help us with luggage or to hail a taxi even though staff were standing in the lobby quite aware of both our presence and of our checking out. (2) Cashier was incompetent. The bill was settled in cash. The employee was unable to count the bills by hand, preferring to use an automatic counter which jammed 10 times before she gave up and tried to count the bills. She was not confident and just let me go as I was clearly exasperated by her inability to simply cound 35-odd bills.- Clogged sink: had to inform staff twice (I speak Chinese, so no communication difficulties) to have the simple problem fixed. Five hours lapsed between requests.- Maid service: (1) did not refill complementary fruit tray over our multi-day stay. (2) allowed the hotel's internet cable to remain strewn about the floor/table, not even attempting a cursory tidying up of it. - Size: room was much smaller and equipped with a small bathroom and no tub as against the pictures they advertise.Conclusion: The period details make the location interesting; however, the lack of modern amenities such as a gym or comfortable lounge or larger rooms do not make this establishment worthy of a multi-night stay. Spend one night to have the experience, then move to the Regent. The hotel's one saving grace is its location. "
mansion hotel ,"A Hotel with Integrity Business travel is usually uncomfortable. Most 5 star hotels are exactly the same, and hence boring. What a pleasure then to stay at a hotel which satisfies the key attribute missing in most hotels .... being made to feel special. There is nothing pretentious about China Mansion. It's the genuine article. "
mansion hotel ,"Old Shanghai repackaged This is boutique hotel at its best. Charming and intriguing at the same time. You feel like you are staying at the clubhouse of THE Mafia boss of 1930s Shanghai.The location is extremely convenient, 2 mins to HuaiHai Road, a major shopping location and at the edge of the quaint french concession area.The room exceeded our expectations. Looks old on the photos but is extremely comfortable. Fluffy beds, clean sheets of a sufficient thread counts and your own pair of embroidered slippers for that old Shanghai feel. The toilet ticks all our boxes as female guests. Huge bath, rainshower high pressure steam room. Large sink, mirrors and quaint antique jewelry boxes for your toiletries. Service is attentive in general and the staff try very hard to speak and understand english. The carpet is a dream to walk on and the armchairs are so delicious, they are hard to get out of.On the downside, if you want to nitpick...they should have repaired the carpets at areas with more wear and tear instead of throwing a thick layer of plastic over it. We could do with better toiletries and bath oil etc. But who uses hotel toiletries anyways...Turndown service could do better than 2 measly piece of DOVE candy. The LCD is really in your face and clashes with the old world glamourFantastic on the whole and a breath of fresh air in accommodations. Definitely worth a stay if you are allergic to the hotel chains like we are. "
mansion hotel ,"Good but NOT Great. Ok Let's cut to the chase here.Pro's1) Location. Location. Location. 2 blocks away from all the upscale shopping and restaurants.2) Colonial building with a fascinating history. Great Lobby.3) Rm Decor 4) Terrace Restaurant (go for a drink. not food).Con's (some of them only apply b/c the hotel claims to be a 5 star)1) Cigar smoke permeates the ENTIRE hotel at night.2) Sorry Breakast3) Staff are not as service oriented as you would expect in this hotel catagory. Front desk could be clueless sometimes. Don't expect any greetings/smiles/help from doormen/lady. Seems like &quot;standing by the door&quot; is their entire job description, and they do exactly so.4) Very short driveway. You end up at a streetcorner if you want a cab.5) Rm showing it's age even with the 2007renovation. For example, a few small moldy spots between the tiles in the bathroom. Also. for a short person like me, getting into the tub required a stepping stool (provided). Not sure how it would go for elderly or children. In short, having stayed at Ritz/JW in Shanghai before, this is by no means a true 5 star experience. But it you want something unique, woldn't hurt to give it a shot. "
mansion hotel ,Wedding at Marvellous Mansion Our wedding couldn't have been any more perfect at the Mansion.Right from the start until the end we were looked after like Royalty. They gave a massive room that was beautifully decorated with petals in the big Jacuzzi and even a rose in the toilet bowl. We had the ceremony at the top of the hotel and Shanghai turned on a great day me and my husband. We danced the night away and everyone had a fantastic time. My family and I will recommend this hotel to all of our friends and if you ever want a romantic getaway Mansion hotel is the place to do it. The staff are so sweet and attended to our every need. The hotel itself is fascinating and is a great place to escape the busy center of Shanghai. 
mansion hotel ,"Disaster!! Our 4 day stay in Oct. 2008, was a disaster; This is far from a five star hotel; the standard and deluxe rooms have littleto no space for clothing; the food is terrible; eg. a $45.00 &quot;Kobe&quot;steak in the roof terrace arrived cold and inedible; We were double charged for a 1/2 day tour; and although this wasrecognized by the staff, the charge remained; there is considerable traffic noise..Few of the reception desk staff speak any EnglishThis hotel is highly over rated and over priced. "
mansion hotel ,"Lovely Stay But... I had visited Shanghai in June and wanted to take a look at the China Mansion for my next trip in September. It was really difficult finding a taxi driver who knew where it was but after about 5 attempts we made it. The hotel lobby is certainly stunning and staff were most accommodating, offering us a tour of the rooms. It is absolutely lovely - as close to 1930s Shanghai as you can get. Lots of antiques, some opulent rooms and of course the &quot;gangster history &quot; is quite different to the usual big chains. So fast forward to September when I booked 3 rooms for a business trip. On arrival staff were very helpful and we were delighted to be upgraded - my room was a balcony room and I loved it. But here goes the good things and a few not so good. Hotel beautiful, atmospheric and in a nice area for walking the French concession. Staff try their best to help. As a five star hotel though - on checking in I had dried urine from a previous guest on the toilet seat. That's not good even for a budget hotel. Next (I'm being picky here) the robes were tatty and the pockets torn, the fruit in the room looked pretty old and wasn't changed for the 4 nights I was there. Staff were sometimes slow -especially with drinks and the maids were often pushy. Even though I had no laundry they sometimes barged right past me into the room. Perhaps they didn't understand my attempts at no thanks. We tried the restaurant twice. Once for soup. It was watery and tasteless and the breakfast was bad. They tout it as western but my omlette was horrible. I know it is a small hotel and shouldn't be compared to the breakfast at the Westin Bund, but it could have been better. Oh, there's no currency exchange either. It's about a 8 mins walk to a bank .A big problem and this is not the hotel's fault...is that taxi drivers have no idea where this place is - even when you have the little map. I know sometimes taxi drivers just don't want to take you, but this was really, really bad. If we did not have native Chinese speakers with us I don't know if we would ever have found our way to the hotel. I loved being in this area as I have been to Shanghai several times but if it was my first trip I would suggest the bund/nanjing road area as it was quite a ride to old town etc. Plus there was always the taxi problem. Overall a great, atmopsheric place to stay but don't expect the Ritz service. Also, I may hav e the name wrong but do try and eat at the Yong Foo Elite(???) It used to be the British consulate before the war and again it's like stepping back into the 1930s. "
mansion hotel ,"Adored The Mansion Just returned from a week in Shanghai where I stayed at the China Mansion Hotel. I was taking my daughter to her study abroad program and really wanted to stay somwhere luxurious and memorable. The Mansion delivers on both counts. Located in the former French concession the hotel is a private home that has been lovingly converted to a lavish 33 room hotel - one of the nicest I've ever been to (and I've been lucky enough to have stayed in some of the very best). My room was enormous, with high ceilings, a private terrace and a beautifully appointed bathroom with a tub that was practically big enough to do laps in. Despite the language barrier (The Mansion is not the Marriott in this regard) the level of service was superb. Prompt room service, a fantastic rooftop restaurant for drinks and/or dinner, and an attentive staff that anticipated my every need. I also loved the location which was both convenient and enough out of the main tourist crush to make you feel as though China is really just outside your door. A great value for the money..... "
mansion hotel ,"Gorgeous Rooms Needed A/C in the rooftop restaurant The hotel reception was beautiful, filled with antiques and photographs of old Shanghai. A really nice reception. Checkin went smoothly. The rooms were fantastic! Huge rooms, very comfortable bed, and a massive bathroom. The hi-tech toilet was a bit overwhelming (had to leave the light off to keep the toilet from switching on!), but the massive bathtub with jets was wonderful. Only issue with the entire stay was we spent some time in the rooftop restaurant / lounge during happy hour one afternoon. We were the only guests and the A/C kept on turning off. It was extremely hot and humid, and not at all comfortable. "
mansion hotel ,"Great location but not a 5-Star Hotel Please keep in mind that this was our first time to China, for a long weekend. So, I am comparing this to how a 5-star hotel should be.On the upside:1. The hotel's location is ideally located in the heart of the French Concession. There are lots of curious shops within walking distance; it's a great place to start a stroll.2. The hotel itself is a magnificent old building and once inside the lobby, you feel a world apart from the Shanghai chaos outside. 3. We were keen to avoid a business-hotel feel. It certainly feels more boutique than the chains.4. We had a Superior King room. The room was large and met specification. They've tried to give the rooms something of a period feel, by decking them out with (fake) antique furniture.On the downside:1. We took the Weekend Package - stay 2 nights and get 3rd free. I noticed afterwards that the room rate/night that is used to calculate the price of two nights for this package was higher than the basic rate if I had just booked two nights (though it still came in slightly cheaper on the Weekend Package).2. The service was terrible. The desk staff had no idea about what I would regard as basic knowledge for a 5-star hotel, eg the names or addresses of the best-known restaurants in town. We cannot have been their first customers to request a cab to Jean Georges. Worse still, one night the staff gave the cab driver the wrong address for the restaurant ... fortunately I had a guide book in my back pocket. Maybe the staff/concierge need more training. We also ran out of toilet paper one night .3. It took a while for people to appear and things to happen, eg we waited a few minutes for someone to show us a table in the lobby for a drink. 4. The breakfast is expensive for what it is and not up to 5-star hotel standard. I'd recommend eating outside.Maybe these are all small points, but when you are paying more than $250 per night, with a 15% service fee on everything, this all counts. "
mansion hotel ,"Shockingly Bad We made our reservation at the Mansion Hotel with great expectations ... and could hardly have been more disappointed. Yes, the hotel has many beautiful features, but nothing could make up for the truly dreadful service and serious problems with our room. The hotel staff was consistently cold, unhelpful, and often hostile, especially those at the front desk. We were checked in without so much as a &quot;welcome&quot; or a smile. Because we had missed lunch and were hungry when we arrived, we asked if they could recommend something in the area. In response, we were given a map with the hotel circled on it, and were told that there were many restaurants in the area. After 45 minutes of walking (apparently we had headed in the wrong direction), we returned to ask for more help. We were then told that the restaurant on the 5th floor of the hotel was open, and we could have lunch there. Why this information wasn't initially offered is a mystery. Our room, while nicely appointed (although quite small), had serious issues that were never addressed. Most importantly, there was mold growing on the ceiling and an oppressive mold smell that permeated the room. The hall lights outside of our room were never turned on, making returning at night through a dark hallway a fairly creepy experience. There was no response to our repeated requests to have these problems dealt with. We booked a &quot;VIP package&quot;, which was to include champagne upon arrival, flowers in the room, and two massages. There was no champagne (never did manage to receive it), the flowers were sad, and we received the massages only after our reminders that this was to be included in our package. Unfortunately, there was no glimmer of hospitality from the beginning of our stay until the end. The final blow was when someone chased us out to our car, as we were leaving for the airport, to say that housekeeping had reported that we consumed one more minibar coke than had originally been reported, and we owed them an additional five dollars (remember the champagne that we never received?). We are travelers who love small hotels and had hoped that this would be an experience to remember. Unfortunately, the Mansion was devoid of the kind of service and attention to detail that make staying in a small &quot;boutique&quot; hotel a special experience. The Mansion Hotel is not what it appears to be. I would suggest that you find a cool night to visit the top floor outdoor restaurant for drinks, but avoid staying at this hotel at all costs. "
mansion hotel ,"Disappointed The Mansion isn’t a bad hotel. It’s clean and comfortable and its location in the heart of the French Concession is ideal for exploring Shanghai. However, the hotel’s prices (for rooms, food, laundry—most everything) are at the top of the line for China and it fails to meet an international 5 star level in some significant ways.Service1. For reasons that I was unable to determine, most of the staff seems quite unhappy. There was no warmth or friendliness in the service, even from staff members that we saw several times during our three-night stay. One of the reasons we like to stay in smaller hotels (like the Mansion) is because we prefer a more personal experience. We felt as anonymous here as we would felt have at a Marriott with 1,000 rooms.2. The hotel charges a 15% service fee on top of its already high prices on almost everything. In addition, the staff hover around after they perform every service and are clearly expecting tips. I suspect that little if any of the service charge goes to the staff and this may explain the unhappy staff attitude I mentioned in point 1. However, the practice of charging for service and then having the staff expect tips is outrageous and should stop immediately.3. We encountered some glaring service gaps. For example, we arrived back at the hotel at 9.30 pm on a Saturday evening and wanted to have a drink. We went up to the bar on the fifth floor and it was closed for a private function. We went back to the nearly empty lobby lounge and sat down in full view of several staff members. No one came and asked us if we wanted anything. After 10 minutes I got up and told a staff member that we wanted to order a drink. Rather than take our order, the staff member said he would get someone from the bar. 10 minutes later no one had appeared and I had to get up and ask again. Someone finally arrived and took our order about 30 minutes after we sat down and our (expensive) drinks arrived 10 minutes after that. Again, the server clearly expected a tip even though the order included a 15% service charge.4. Service in the restaurant on the 5th floor was disorganized—almost chaotic. I could never tell which waiter was in charge of our table (different waiters appeared throughout the meal), part of our order was forgotten and another part was given to the table next to us.Design Design preferences are very personal and I understand that other people may find the hotel’s design attractive. I did not.1. The lobby is fussy and cluttered and it often has an unpleasant food odor wafting through it.2. Our room was large but the space was not used very effectively. There was a very large bed (that’s fine) and an overly large (almost silly) desk, armchair and footrest. There was also a large, fake fireplace. The wardrobe for hanging clothes was too small and there were no drawers for clothes. If space had been used more effectively, there would have been room for a small, but cozy sitting area with a sofa and chairs and adequate room for clothes.3. The lamps next to the bed do not provide enough light for reading—you have to keep the overhead light on.4. The shower curtain is inadequate and water floods the bathroom floor.5. Our room had many shiny/glossy/reflective surfaces and mirrors. It’s looks like a Chinese version of Las Vegas style and I did not care for it.To summarize, there is nothing seriously wrong with the Mansion and its location is excellent. However, for the prices being charged I expect better, friendlier service and the design of the hotel did not appeal to me. "
mansion hotel ,"Perfect Start to China Trip My wife and I stayed at the Chna Mansion Hotel for three nights in May (during Labor Day holiday). When our guide we hired picked us up at the airport, his first words almost were you picked a great hotel , in the best part of city. We had seen pictures on the internet of hotel, but was really impressed when we pulled in through the gates. The lobby was old school with many nice antiques. Check in was easy. We were brought to our room, the cheapest one in hotel. It was huge with a fireplace, antique desk and one of the nicest bathrooms. The toilet had a heated seat and electronic controls, took a little time to figure out which button flushed the thing. I realy liked the charm of the hotel and feel of the old luxury of China, not the new skyscraper hotels where your room # is 3615. After take a brief nap, 15 hour nonstop flight, we went up to the rooftop terrace to take a look. One of the best feautures of the hotel, as Shanghai is extremely crowded, noisy and has lots of pollution, it was like being on your own island where you could relax and have a drink. We ate breakfast everymorning ther and truly enjoyed it. The Sunday brunch was excellent, as the eggs dishes. The location is very easy to get around. The most we paid for a cab was 20 yuan, during rush hour to the Bund. The rest of the time around 12 yuan (less than two US dollars). We loved walking around Old Shanghai. I would recommend this hotel to someone looking for a hideaway within one of the most busy and biggest cities in the world. As for some guests on this board complaints about the staff, I think alot of this is due to Chinese is most of the staffs first language and as the saying is goes &quot;Lost in Translation&quot;. My wife and I both have different first languages and we even have some problems communicating with each other sometimes due to misunderstanding. The staff has several Americans and Europeans on it and during our stay they were very helpful as were all of the staff. "
mansion hotel ,"Luxury Experience of 1930's Shanghai In today’s world, we are never lack of luxury hotels. Especially, as you stay in UAE, there are so many 6 stars or even 7 stars hotels all around and there will be more and more. The Jumeirah, Rotana, the Shangri-La, Hyatt, JW Marriott and Le Méridien etc, you will find they are more or less same with big hall, shining- shining decoration, 500 above rooms or suites, 6-7 restaurants with presentable staffs. While you are on biz trip, you would be like these conveniences that modern luxury hotels could always provide to you. But while on leisure time, I definitely need something different. After long time searching and comparing, we choose the Mansion Hotel. The building and its decoration are lovely as well as their staffs. They are always be there to be ready for answering all the questions that you may ask about the building, the neighborhood and the city. They also have one of most comfortable hotel beds that I ever slept on. The bathroom is as big as many bathrooms you only could find in luxury suite of 5 stars hotels even my room is just a normal deluxe room. With a nice of view of the local residents’ areas, I felt that I touched the best part of real Shanghai! The hotel also has a rooftop restaurant called Skyline. The lunch set menu is a good choice before you start to explore the city. And the Sunday brunch was also nice if you get late and just want have a lazy and casual day. I did not try their dinner. But I think it will be a good idea to have some drinks at their terrace during late night time. If I get any chance back to Shanghai, I will definitely return my home away home again. "
mansion hotel ,"Magic at the Mansion We asked our friends in Shanghai where we should stay when we came to visit them. We asked for a place that was different from the 5 star hotel's we usually stay at. They said they had the perfect place and left it up to them. I am very thankful I did, as we wouldn't have wanted to stay anywhere else.From the moment we drove into the gates of the Mansion we were amazed at what we saw. The fountains bubbling beside the beautiful gardens and a lobby overloaded with classic pieces from early this centuary. Once we were checked in by the front desk (quite slowly), we were lead to our room. The rooms are great! Massive bathrooms with a nice small deck to sit outside on. The big TV was perfect for us to watch the cheap DVD's we brought from down the road. Breakfast everyday had a good variety and we loved sitting out on the deck at night . Indulging in a few social drinks and immersing ourselves in the panoramic view on offer. The view is one of a kind and needs to be seen to be believed. Our whole stay was great, except for the fact that they didn't change foreign currency at the front desk. Chinese banks are a nightmare. These things are to be expected. However the experience is something to learn from.We are so glad we trusted our friends and will continue to do so for a long time to come. I would happily reccommend Mansion Hotel to everyone travelling to Shanghai. "
mansion hotel ,"Horrendous Experience Being a member of SHL, this hotel totally failed our expectation. We stayed for 2 nights only. The rooms look nice, but when you look closer, you can see that they used cheap material to pretend that they are luxurious. Some of the decorations are simply not right, such as the paintings on the bathroom wall, and the plant in the room. What we have most issue with is their service. The breakfast was just bad. The buffet part was sad and the entree part was bad. The staff there, they either didn't know what to do, or they didn't care. No matter what we asked for, we could't get it from them, from a fork to a taxi. If we managed to get it, it would be after rushing them a few times.When we checked out, we requested to store our luggage at the concierge, which is like the most common request that you can expect from the guests, but they said no, due to &quot;security reason for the Olympics&quot;. After arguing for 5 minutes, and 3 times &quot;we really can't store your luggage here&quot;, we asked to speak to the GM of the hotel. The most funny thing is: the reception said she could not reach him, and it was 10:00am on a Monday! Eventually we were offered complimentary late check-out until 6:00pm. However, when our friends checked out the room, they only offered them complimentary late check-out until 3:00pm, right in front of us! The more ridiculous thing was, my another friend checked out later and they stored their luggage at the concierge without any difficulty! This example clearly shows that they have absolutely no clue about service.This hotel has a beautiful facade, but once you look closer, you will reject it as fast as you can. If you have made your booking, I wish you luck! "
